q730	Who was the alternate sponsor of the first season of the tv cartoon show the flintstones?
q731	Who was the main producer for toni braxton just be a man about it?
q732	Who was a co-producer for toni braxton just be a man about it?
q733	Who was the main producer of Toni Braxton's "Just Be a Man About It?
q734	Who were the co producers of Toni Braxton's "Just Be a Man"?
q735	What is the botanical name of lady finger cactus?
q736	What is the botanical name of lady finger okra?|What is the scientific name of lady fingers?
q737	What is the botanical name of lady finger bananas?
q738	What is the botanical name of lady finger cactus?
q739	What is the botanical name of lady finger okra?
q740	What is the botanical name of lady finger bananas?
q741	What is the last episode of soul eater titled in English?
q742	What is the last episode of soul eater titled in Japanese?
q743	What is the number of the last episode of soul eater?
q744	What is the title of the last episode of Soul Eater in English?
q745	What is the title of the last Soul Eater episode in Japanese?
q746	What number episode is the last episode of Soul Eater?
q747	When did the American show last man standing first start?
q748	When did the British show last man standing start?
q749	When did the Australian show last man standing start airing in Australia?
q750	When did the Australian show last man standing start airing in the UK?
q751	When did the Australian show last man standing start airing in Finland?
q752	When did the American show last man standing start airing on Fox?
q753	Who does christine end up with in the phantom of the opera musical?
q754	Who does christine end up with in the phantom of the opera film in 2004?
q755	Who does christine end up with in the phantom of the opera film in 1943 film?
q756	Who does christine end up with in the phantom of the opera film in 1925 film?
q757	What was jesse's wife's character name on full house?
q758	What was jesse's wife's actress's name on full house?
q759	What was jesse's wife's character's name on full house?
q760	What was the actress's name that plays jesse's wife on full house?
q761	What is the venue the screen actors guild awards is held every year?
q762	Where is the city the screen actors guild awards is held every year?
q763	In what town does Places in the heart take place?
q764	In what type of residence does Places in the heart take place?
q765	Where does places in the heart filming take place?
q766	Which character set the fire in one tree hill?
q767	Which actress set the fire in one tree hill?
q768	Who does Dan think set the fire in one tree hill?
q769	Who was the character who set the fire in season two one tree hill?
q770	Who was the actor who played the one who set the fire in season two one tree hill?
q771	When was the Statue of Liberty's arm delivered to the United States?
q772	When was the majority of the Statue of Liberty delivered to the United States?
q773	Actress who has won the most number of national awards for best actress?
q774	What is the most number of national awards for best actress won be a single actress?
q775	Films in what language have won the most number of national awards for best actress?
q776	What is the dog called in midsomer murders from series 14 to series 18?
q777	What is the dog called in midsomer murders after series 19?
q778	What is the dog's breed called in midsomer murders?
q779	Who is the character that plays Henry's biological father in Once Upon a Time?
q780	Who is the actor that plays Henry's biological father in Once Upon a Time?
q781	Who is the character that plays henry's step-father in Once Upon a Time?
q782	Who is the actor that plays henry's step-father in Once Upon a Time?
q783	Who did francis ouimet beat in the us open playoffs?
q784	Who did francis ouimet beat in the final round of the us open?
q785	When was the method for making the first champagne created?
q786	When was champagne first able to be bottled?
q787	Was the memphis belle the first heavy bomber to complete 25 missions in Europe in World War II?
q788	Was the memphis belle the first B-17 to complete 25 missions in ETO?
q789	Was the memphis belle the first B-17 to complete 25 missions?
q790	What was the first B-17 to complete 25 missions?
q791	What was the number one song on Billboard's hot 100 on October 2, 1975?
q792	What was the number one country song on October 2, 1975?
q793	What was the number one R&B song on October 2, 1975?
q794	Where was the location movie summer of 42 filmed?
q795	Where was the coast the movie summer of 42 filmed?
q796	In what region did the pilgrims originally plan to land in North America?
q797	At what place did the pilgrims originally plan to land in North America?
q798	Where did the pilgrims originally plan to land in north america before they obtained a land grant?
q799	Where did the pilgrims originally plan to land in north america after they obtained a land grant?
q800	Who played the parents in The Parent Trap released in 1998?
q801	Who played the parents in The Parent Trap released in 1961?
q802	Who plays Mitchell "Mitch" Evers in The Parent Trap(1961)?
q803	Who plays Margaret "Maggie" McKendrick in The Parent Trap(1961)?
q804	Who plays Nicholas "Nick" Parker in The Parent Trap(1998)?
q805	Who plays Elizabeth "Liz" James in The Parent Trap(1998)?
q806	What does the d stand for in tv ratings in El Salvador?
q807	What does the d stand for in tv ratings in Mexico?
q808	What does the d stand for in tv ratings in Australia?
q809	What does the d stand for in tv ratings in South Africa?
q810	What does the d stand for in tv ratings in the United States?
q811	When did the queen Elizabeth II become queen of england?
q812	When did the queen Victoria become queen of england?
q813	When did the queen Anne become queen of england?
q814	When did Anne become Queen of England?
q815	When did Mary II become Queen of England?
q816	When did Elizabeth I become Queen of England?
q817	When was the first commission of any type for sc/st established?
q818	When was the first national commission for sc/st?
q819	What season was the plane crash that brought back memories of a plane crash?|What season is the second plane crash greys anatomy?
q820	What season is the first plane crash greys anatomy?|What season was the plane crash that killed Mark Sloan?
q821	What season was the plane crash that killed Mark Sloan?
q822	What season is the second plane crash in Greys Anatomy?
q823	How many different court of appeals are there in georgia?
q824	How many court of appeals divisions are there in georgia?
q825	What is the oldest company in the Dow Jones index with the longest continuous presence?
q826	What is the oldest company currently in the Dow Jones Index?
q827	Which character is the girl from brenda's got a baby video?
q828	Which actress is the girl from brenda's got a baby video?
q829	Who was the first act on live aid at Wembley Stadium?
q830	Who was the first act on live aid at John F. Kennedy stadium?
q831	Who was the first performance on live aid at Wembley Stadium, prior to the first musical act?
q832	Who was the first performance on live aid at John F. Kennedy Stadium, prior to the first musical act?
q833	Who was the first main act to appear on Live Aid at Wembley Stadium?
q834	Who was the first act to appear on Live Aid at John F. Kennedy Stadium?
q835	What are the general lines parallel to the equator called?
q836	What are the four major lines parallel to the equator called?
q837	Who scored the music for How to Train Your Dragon?
q838	Who wrote the song "Sticks & Stones" for the film How to Train Your Dragon?
q839	Who was the presenter on the original NBC radio show This Is Your Life?
q840	What company first aired presentations of the original radio show This Is Your Life?
q841	Who sings the lyrics "wake me up when it's all over" in the song Wake Me Up?
q842	Who sings Wake Me When It's Over, released in 1962?
q843	When was the 3 point line first tested in college basketball?
q844	When did the American Basketball League permanently add the 3 point line?
q845	When did the NBA adopt the three point line for a one year trial?
q846	When was the 3 point line first used in the Olympics?
q847	When did the first NCAA conference use the 3 point line?
q848	When did the 3 point line get put in for high schools, elementary schools, and middle schools?
q849	When did they start production on the post after screenplay rights were decided?
q850	When did they start production on the post with principal photography?
q851	When did the kim family come to power in Silla?
q852	When did the kim family come to power in Geumgwan Gaya?
q853	When did the kim family come to power in North Korea?
q854	What is the Robinson's mom on the new Lost in Space?
q855	Who plays the Robinson's mom on the new Lost in Space?
q856	Who is Naoko's mom on the new Lost in Space?
q857	Who plays Naoko's mom on the new Lost in Space?
q858	What was the first poem of the anglo-saxons?
q859	What was the first literature of the anglo-saxons in the traditional canon?
q860	Who wrote the song "Don't Give Up on Me" in the album Naive?
q861	Who wrote the song "Don't Give up on Me" released in 2002?
q862	Who wrote the Andy Grammer song "Don't Give Up On Me"?
q863	Who wrote the Solomon Burke song "Don't Give Up On Me"?
q864	Who played Alan Turner's son, Terence Turner, in Emmerdale in 1985?
q865	Who played Alan Turner's son, Terence Turner, in Emmerdale in 2006?
q866	Who played alan turner's son in emmerdale in 1985?
q867	Who played alan turner's son in emmerdale in 2006?
q868	What band released the rock opera inspired country album tommy?
q869	What label released the rock opera inspired country album tommy?
q870	What producer released the rock opera inspired country album tommy?
q871	What is the genre of the film Holes written by Louis Sachar?
q872	What is the genre of the book Holes written by Louis Sachar?
q873	What is the genre of the book Holes by Louis Sachar (if one chooses to describe it as full of danger and excitement)?
q874	What is the genre of the book Holes by Louis Sachar (if one describes it in terms of who the target audience is)?
q875	Who played Kellie Newmark on the drew carey show?
q876	Who played Marlo Kelly on the drew carey show?
q877	Who played Grace kelly on the drew carey show?
q878	Who played kelly walker on the drew carey show?
q879	When does pokemon ultra sun and moon video game come out?
q880	When does pokemon ultra sun and moon - Ultra Adventures episode 997 come out originally?
q881	When does pokemon ultra sun and moon - Ultra Adventures episode 996 come out originally?
q882	When does pokemon ultra sun and moon - Ultra Adventures episode 995 come out originally?
q883	When does the first pokemon ultra sun and moon - Ultra Legends episode come out in English?
q884	When does the first pokemon ultra sun and moon - Ultra Legends episode come out originally?
q885	What is typically the earlier component of the second sound of the heartbeat?
q886	What is typically the later component of the second sound of the heartbeat?
q887	What acoustical phenomenon within blood is associated with the second sound of the heartbeat?
q888	Which fifa world cup did england win in men's soccer?
q889	On what date did england win the fifa world cup in men's soccer?
q890	When does daylight savings time end in colorado in 2017?
q891	When does daylight savings time end in colorado in 2016?
q892	When does daylight savings time end in colorado in 2015?
q893	In general, when does daylight savings time end in colorado each year?
q894	Who plays quill in the 2014 film guardians of the galaxy?
q895	Who plays young Quill in the 2014 film Guardians of the Galaxy?
q896	Who plays quill in the TV show guardians of the galaxy?
q897	Who plays quill in guardians of the galaxy vol. 2?
q898	Who is the group that famously sings the song Don't cha?
q899	Who is the rapper that famously sings the song Don't cha?
q900	Who originally sings the song Don't cha, but gave up the rights?
q901	What city are the golden state warriors located in?
q902	What stadium do the Golden State Warriors play at?
q903	Which male got eliminated in india's next superstar on 1st april 2018?
q904	Which female got eliminated in india's next superstar on 1st april 2018?
q905	Who did the art work for the album cover of Pink Floyd's The Wall?
q906	Who was the cinematographer for Pink Floyd - The Wall (1982 film)?
q907	Architect of north block of central secretariat metro station in delhi?
q908	Architect of south block of central secretariat in new delhi?
q909	Architect of north block of central secretariat in new delhi?
q910	Who voices rocket raccoon in the guardians of the galaxy films?
q911	Who voices Rocket Raccoon in Guardians of the Galaxy : The Telltale Series?
q912	Who voices rocket raccoon in the guardians of the galaxy TV series?
q913	What is the most points scored by an nhl player in one game during a season?
q914	Who scored the most points by an nhl player in one game during a season?
q915	What is the most goals scored by an nhl player in one game?
q916	Who scored the most goals by an nhl player in one game?
q917	What is the most points scored by an nhl player in one all-star game?
q918	Who scored the most points by an nhl player in one all-star game?
q919	Who is the group that elects the president of the european parliament?
q920	Who is the party that elects the president of the european parliament?
q921	When was the first compact cassette tape invented and introduced in Europe?
q922	When did the first large cassette tape that failed come out?
q923	When did the first compact cassette tape get introduced to the United States?
q924	How many teams in the NBA in the 1955-56 season?
q925	How many teams in the NBA in the 1956-57 season?
q926	Who won the 2015 FIFA Women's World Cup?
q927	Who won the 2011 FIFA Women's World Cup?
q928	Who won the 2007 FIFA Women's World Cup?
q929	Who won the 2014 FIFA World Cup?
q930	Who won the 2010 FIFA World Cup?
q931	Who won the 2006 FIFA World Cup?
q932	What is the ratio of a wave's height and length called?
q933	What is the theory used to describe the ratio of a wave's height and length?
q934	In what arms does most star formation take place in the milky way?
q935	In what ring does most star formation take place in the milky way?
q936	When did the song Take Me Home, country roads come out?
q937	When did the song country road come out?
q938	When did the song Fast Lanes and country roads come out?
q939	When did John Denver's "Take Me Home, Country Roads" originally realease?
q940	When did James Taylor's "Country Road" release?
q941	Who played the role of "Luv" in the 1988 television series Uttar Ramayan?
q942	Who plays the role of Luv in the Indian tv series "Luv Kush"?
q943	Who played the role of "Kush" in the 1988 television series Uttar Ramayan?
q944	Who plays the role of Kush in the Indian tv series "Luv Kush"?
q945	Who played the role of "Luv" in the 2008 television series "Ramayan"?
q946	Who played the role of "Kush" in the 2008 television series "Ramayan"?
q947	Who is the colonial minister that signed the treaty of versailles from germany?
q948	Who is the foreign minister that signed the treaty of versailles from germany?
q949	How many performances did Finding Neverland have on Broadway?
q950	How many months did Finding Neverland run on on Broadway?
q951	How long was Finding Neverland's run on Broadway?
q952	Which institute produced the ten commandments of computer ethics?
q953	Which person produced the ten commandments of computer ethics?
q954	Who is the group that produced the ten commandments of computer ethics?
q955	Who is the person that produced the ten commandments of computer ethics?
q956	Who is the best NFL rushing quarterback of all time in terms of total yards?
q957	Who is the best CFL rushing quarterback of all time in terms of total yards?
q958	Who is the best FBS rushing quarterback of all time in terms of total yards?
q959	Who is the best FCS rushing quarterback of all time in terms of total yards?
q960	Who is the best Div II rushing quarterback of all time in terms of total yards?
q961	Who is the best Div III rushing quarterback of all time in terms of total yards?
q962	Who played lead guitar for the rolling stones from 1962-1969?
q963	Who played lead guitar for the rolling stones from 1969-1974?
q964	Who played lead guitar for the rolling stones from since 1962?
q965	Who played lead guitar for the rolling stones from since 1975?
q966	What is the current generation of iPad called?|What is the newest generation of iPad?|What generation is the iPad in 2020 called?|What is the newest generation of the full size iPad?|What generation iPad was released in September 2019?
q967	What is the newest generation of the iPad Air?
q968	What is the newest generation of the iPad Pro?
q969	What generation iPad Mini was released in March 2019?
q970	How many square feet is the average studio apartment in the United States?
q971	How many square feet is a studio apartment, also called mini apartmentin Hong Kong?
q972	How many square feet is a studio apartment in India?
q973	How many square feet is a studio apartment in U.S.?
q974	How many square feet is a studio apartment in Hong Kong?
q975	How many square feet is a studio apartment in India?
q976	Where does implantation of a fertilized ovum occur?
q977	In what part of the uterus does a fertilized ovum usually implant in?
q978	When did Florida execute the last person using the electric chair?
q979	When did Florida stop using the electric chair, and sign lethal injection into law?
q980	Who plays young Apocalypse in X-Men: Days of Future Past?
q981	Who plays Apocalypse in X-men: Apocalypse?
q982	Where is the tv show the ranch filmed?
q983	What fictional town is the tv show the ranch's ranch located near?
q984	What is the name of the fictional ranch where the tv show the ranch takes place?
q985	Where is the story of the tv show the ranch located?
q986	Where is the tv show the ranch filmed?
q987	Who played the daughter in the first Garage Sale Mystery film?
q988	Who played the daughter in Garage Sale Mystery after the first film?
q989	When did episode 154 of The Next Step (2013) originally release?
q990	When did episode 153 of The Next Step (2013) originally release?
q991	When did episode 152 of The Next Step (2013) originally release?
q992	When does the next episode of the next step come out in 2017?
q993	When does the next episode of the next step come out in 2016?
q994	When does the next episode of the next step come out in 2015?
q995	When did they stop selling beer in wisconsin for prohibition?
q996	When do they stop selling beer in wisconsin each day?
q997	What were the names of the people who won season 26 of The Amazing Race?
q998	What was the name of the team that won season 26 of The Amazing Race?
q999	Which couple won season 26 of The Amazing Race?
q1000	Who is the band that sang the original do you love me in 1962?
q1001	Who is the singer that sang the original do you love me in for the Contours in 1962?
q1002	Who are the characters that sang the original do you love me in the Fiddler on the Roof?
q1003	Who are the singers that sang the original do you love me in the 1971 Fiddler on the Roof film?
q1004	Who was the mother of dragons first married to?
q1005	Who was the mother of dragons married to second?
q1006	What leader of Dothraki is the mother of dragons married to?
q1007	What Ghiscari noble is the mother of dragons married to?
q1008	Who plays Andromeda in the original British-American film Clash of the Titans?
q1009	Who plays Andromeda in the 2010 remake of the 1981 film Clash of the Titans?
q1010	Who plays Andromeda in the 2012 remake of the 1981 film Clash of the Titans called Wrath of the Titans?
q1011	Who plays andromeda in the 1981 film Clash of the Titans?
q1012	Who plays andromeda in the 2010 film Clash of the Titans?
q1013	Who was the programmer of 86-DOS, the basis of the ms-dos operating system?
q1014	Which company was the programmer of ms-dos operating system?
q1015	Who sings lead on the original recorded version of "I Love Rock 'n' Roll, released in 1975?
q1016	What band sings the original version of "I Love Rock 'n' Roll, released in 1975?
q1017	Who sings the best known 1982 cover version of "I Love Rock 'n' Roll?
q1018	Who is the band that sang "I Love Rock 'n' Roll" released in 1998?
q1019	Who sang vocals in "I Love Rock 'n' Roll", released in 1998?
q1020	What is the OS for newer Samsung Smart TV sets?
q1021	What is the former OS for Samsung Smart TV sets?
q1022	What is the os of the older samsung smart tv?
q1023	What is the os of the newer samsung smart tv?
q1024	What super bowl season did bruce springsteen play the super bowl?
q1025	What date did bruce springsteen play the super bowl?
q1026	Who led the first voyage to circumnavigate the globe at the beginning of the voyage?
q1027	Who led the first voyage to circumnavigate the globe at the end of the voyage?
q1028	When did the United States government start offering student loans?
q1029	When did the federal low-interest student loans program start?
q1030	When did the Federal Direct Student Loan Program start?
q1031	What more difficult process would need to happen to change a lead atom into a gold atom?
q1032	What easier process would need to happen to change a lead atom into a gold atom?
q1033	Who was the main actor that played Brad Carlton on Young and the Restless?|Who played brad carlton on young and the restless regularly?
q1034	Who was the temporary Brad Carlton on Young and the Restless?|Who played a replacement role for brad carlton on young and the restless?
q1035	Who was the main actor that played Brad Carlton on Young and the Restless?|Who played Brad Carlton on Young and the Restless regularly?
q1036	Who was the temporary actor for Brad Carlton on Young and the Restless?|Who played a replacement role for Brad Carlton on Young and the Restless?
q1037	What is the tallest roller coaster at six flags over texas 2001?
q1038	What is the tallest wooden roller coaster at six flags over texas in 2011?
q1039	What is the tallest wooden roller coaster at six flags over texas in 1990?
q1040	What is the tallest swing ride at six flags over texas?
q1041	What is the tallest triple drop tower ride at six flags over texas?
q1042	Which band sings the song Eye in the Sky
q1043	Who is the lead singer of the song Eye in the Sky
q1044	When does the dispicable me 3 come out at Annecy?
q1045	When does the dispicable me 3 come out in the United States?
q1046	When does the despicable me 3 come out in Annecy?
q1047	When does the despicable me 3 come out in United States?
q1048	When did McCrory's originally file for bankruptcy?
q1049	When did McCrory's file for bankruptcy the second time?
q1050	When did McCrory's completely cease operation?
q1051	When did the holy spirit actually descend upon the apostles?
q1052	When do we celebrate the holy spirit descending upon the apostles?
q1053	Where was season 1 of  'top of the lake' filmed almost entirely?
q1054	Where were the scenes in the women's commune in season 1 of 'top of the lake' filmed?
q1055	Where was season 2 of 'top of the lake' filmed?
q1056	Where was the original 'top of the lake' filmed except for the women's commune?
q1057	Where was the original 'top of the lake' filmed for the women's commune?
q1058	Where was 'top of the lake: China Girl' filmed?
q1059	What was the video with the most dislikes on YouTube on June 16, 2011?
q1060	What was the video with the most dislikes on YouTube on March 29, 2011?
q1061	What was the video with the most dislikes on YouTube on approximately August 21, 2010?
q1062	Who is the president of miami dade college from 1995 to 2019?
q1063	Who is the president of miami dade college until 1995?
q1064	Who is the president of miami dade college starting in 1963?
q1065	Who is the interim president of miami dade college from after Padrón retired?
q1066	Where does the song "Anything You Can Do (I Can Do Better) come from?
q1067	Where wrote the song "Anything You Can Do (I Can Do Better)?
q1068	Who is the next king of England?
q1069	Who is the next queen of England?
q1070	What city is the soccer world cup taking place in 2014?
q1071	What city is the soccer world cup taking place in 2010?
q1072	What city is the soccer world cup taking place in 2006?
q1073	What venue is the soccer world cup taking place in in 2014?
q1074	What venue is the soccer world cup taking place in in 2010?
q1075	What venue is the soccer world cup taking place in in 2006?
q1076	Who is the host country for the fifa world cup in 2022?
q1077	Who is the host cities for the fifa world cup in 2022?
q1078	When was the vietnam veterans war memorial's construction started?
q1079	When was the vietnam veterans war memorial's construction ended?
q1080	How often is the census normally done in the UK?
q1081	According to the Census Act 1920, how often could the census take place in the UK?
q1082	Who was the ruler of France until 2 August 1830?
q1083	Who was the ruler of France after 9 August 1830?
q1084	When period did the last woolly mammoths die out?
q1085	When year did the last woolly mammoths die out?
q1086	What type of object is the mouth of truth in rome?
q1087	Who is the mouth of truth in rome thought to represent?
q1088	What do historians believe the mouth of truth in rome may have been used for in the past?
q1089	What peninsula is olympic national park located in washington?
q1090	What counties is olympic national park located in washington?
q1091	Who got relegated from the premier league in the 2016-2017 season?
q1092	Who got relegated from the premier league in the 2015-2016 season?
q1093	Who got relegated from the premier league in the 2014-2015 season?
q1094	From what source does vanilla and the smell of vanilla come from?
q1095	What part of the vanilla plant does the smell of vanilla come from?
q1096	What chemicals gives vanilla the smell of vanilla?
q1097	Where was the first known government in the western world to have a representative  government?
q1098	Where did representative government in the form of parliaments develop?
q1099	Who co-wrote and subsequently performed if you've got the money?
q1100	Who co-wrote if you've got the money and gave the original performer studio time?
q1101	Who wrote if you've got the money for Panic Prevention?
q1102	Who was the female singer on the recorded version of Gimme Shelter?
q1103	Who was the female singer on Gimme Shelter on tour?
q1104	Who was the first naturalised citizen to receive the Bharat Ratna?
q1105	Who was the first non-citizen to receive the Bharat Ratna?
q1106	What is the name of the prestigious frat in Animal House?
q1107	What is the name of the frat that organizes a toga party in Animal House?
q1108	What were the names of the fraternities that the Animal House fraternity is based on?
q1109	Who is the character that dies at the end of the movie remember the titans?
q1110	Who is the actor of the character that dies at the end of the movie remember the titans?
q1111	Who is the character that dies at the end of the movie remember the titans?
q1112	Who is the actor of the character that dies at the end of the movie remember the titans?
q1113	Who originally thought atoms and the void comprised all of reality?
q1114	Who, as a student of Democritus, thought atoms and the void comprised all of reality?
q1115	Who is the mentor thought atoms and the void comprised all of reality?
q1116	Who is the pupil thought atoms and the void comprised all of reality?
q1117	Who sang i fooled around and fell in love in 1976?
q1118	Who sang i fooled around and fell in love in 1985?
q1119	What is the name of the time zone for London during the summer?|What is the name of the time zone for London in the summer?
q1120	What is the name of the time zone for London adopted in 1880?|What is the name of the time zone  adopted in 1880 for London?|What is the name of the time zone for london england?
q1121	What is the name of the time zone for London using the UTC code?
q1122	What is the name of the summer time zone for London using the UTC code?
q1123	What is the name of the time zone for london ontario canada?
q1124	When did the first manned rocket go into space?
q1125	When did the first rocket reach space?
q1126	Where did they principally film the witches of eastwick?
q1127	Where did they film the witches of eastwick for the exterior of the Lenox Mansion?
q1128	Where did they film the witches of eastwick for the main hall of the Lenox Mansion?
q1129	Where did they film the witches of eastwick for intereriors other than the main hall of the Lenox Mansion and Daryl's library?
q1130	Where did they film the witches of eastwick for the swimming pool and Daryl's library?
q1131	When did the first cellular phone get demonstrated?
q1132	When did the first commercially available cellular phone come out?
q1133	Which character gets mandy pregnant in season 2 of the British show shameless?
q1134	Which actor gets mandy pregnant in season 2 of the British show shameless?
q1135	Which character gets mandy pregnant in season 2 of the American show shameless?
q1136	Which actor gets mandy pregnant in season 2 of the American show shameless?
q1137	When was the Christian Rock song i can only imagine first released?
q1138	When was David Guetta's i can only imagine first performed?
q1139	When was David Guetta's i can only imagine first released as a single?
q1140	When was the Christian Rock song i can only imagine first debuted on the Christian AC Chart?
q1141	Who won the gold medal for the men's 15km Cross-country skiing at the 2014 Winter Olympics?
q1142	Who won the silver medal for the men's 15km Cross-country skiing at the 2014 Winter Olympics?
q1143	Who won the bronze medal for the men's 15km Cross-country skiing at the 2014 Winter Olympics?
q1144	What country won the gold medal for the men's 15km Cross-country skiing at the 2014 Winter olympics?
q1145	What country won the silver medal for the men's 15km Cross-country skiing at the 2014 Winter Olympics?
q1146	What country won the bronze medal for the men's 15km Cross-country skiing at the 2014 Winter Olympics?
q1147	What does pax romana mean?
q1148	Why is pax romana important?
q1149	What does pax romana mean?
q1150	Why is Pax Romana important in Roman history?
q1151	Indian has the largest higher education system in the world after which Asian country?
q1152	Indian has the largest higher education system in the world after which North American country?
q1153	How many parts are in the British parliament?
q1154	How many parts are in the British parliament, not including the monarch?
q1155	What was the original official name of the tower Big Ben is in?
q1156	As of 2012, what is the official name of the tower Big Ben is in?
q1157	What is the name of the tower big ben is in since 2012?
q1158	What is the original name of the tower big ben is in?
q1159	When did they start filming the 2014 film guardians of the galaxy?
q1160	When did they start pre-shooting guardians of the galaxy vol. 2?
q1161	When did they start principal photography on guardians of the galaxy vol. 2?
q1162	When did they start filming the 2014 film guardians of the galaxy?
q1163	When did they start pre-shooting guardians of the galaxy vol. 2?
q1164	When did they start principal photography for guardians of the galaxy vol. 2?
q1165	Which character does sam marry in foyle's war?
q1166	Which actor does sam marry in series 6 of foyle's war?
q1167	Which actor is sam married to in series 7 and 8 of foyle's war?
q1168	When was the Louisiana Purchase Treaty signed?
q1169	When was jefferson authorized to take possession of the Louisiana territory?
q1170	Who is the singer of the original version of main tera boyfriend?
q1171	Who is the singer of the revamped version of main tera boyfriend?
q1172	Who is the singer of main tera boyfriend featured in the music video?
q1173	Who was the first person to land a quad jump in figure skating?
q1174	Who was the first woman to land a quad jump in figure skating?
q1175	Who landed the first quad jump in figure skating ever?
q1176	Who is the actor that plays Green Arrow in The CW series Smallville?
q1177	Who is the actor that plays Green Arrow in The CW series Arrow?
q1178	Who is the actor that plays Green Arrow in the TV series Arrow?
q1179	Who is the actor that plays Green Arrow in Smallville?
q1180	When was the last episode of the original I Love Lucy?
q1181	When was the last episode of the modified version of I Love Lucy?
q1182	When was the last episode of the original I Love Lucy first aired?
q1183	When was the last episode of the modified version of I Love Lucy first aired?
q1184	Who originally sang "Stuck in the Middle With You"?
q1185	Who sang "Stuck in the Middle with You" on the album Can't Explain?
q1186	Who sang "Stuck in the Middle With You" on the album Old Flame?
q1187	Who was responsible for getting rid of the Romans in Britain?
q1188	Who withdrew Roman troops from Britain?
q1189	When did New York become a true free state?
q1190	When did New York pass a law for gradual abolition of slavery to become a free state?
q1191	When did new york become a free state by adopting its constitution?
q1192	When did new york become a free state due to the signing of the Treaty of Paris?
q1193	What is the fee used to cover a star on the Hollywood walk of fame in 2012?
q1194	What is the fee used to cover a star on the Hollywood walk of fame in 2002?
q1195	What is the fee used to cover a star on the Hollywood walk of fame in 1980?
q1196	Pay for star on hollywood walk of fame in 2012?
q1197	Pay for star on hollywood walk of fame in 2002?
q1198	Pay for star on hollywood walk of fame in 1980?
q1199	What is the name of the plant zobo in english?
q1200	What is the name of the leader zobo in english?
q1201	What is zobo a codename for in english?
q1202	What percentage of australia's population is foreign born as of 2018?
q1203	What percentage of australia's population is foreign born in 2015?
q1204	What percentage of australia's population is foreign born in 2005?
q1205	In what year was the clear and present danger test replaced?
q1206	After what case was the clear and present danger test replaced?
q1207	What was the Dolby Theatre release date for Avengers Infinity War?
q1208	What was the United States release date for Avengers Infinity War?
q1209	When was Avengers: Infinity War released in at the Dolby Theatre?
q1210	When was Avengers: Infinity War released in US?
q1211	Who originally sang i can't let maggie go?
q1212	Who covered i can't let maggie go in 1968?
q1213	Who sang i can't let maggie go in 1974?
q1214	Who sang i can't let maggie go in 1993?
q1215	Who sang i can't let maggie go in 2005?
q1216	How many African American Soldiers were in the armed services during WWII through selective service?
q1217	How many African American Soldiers served overseas during WWII?
q1218	Who made it to the American Idol Season 15 finale?
q1219	Who made it to the American Idol Season 14 finale?
q1220	Who made it to the American Idol Season 13 finale?
q1221	Who were the finalists for American Idol season 15?
q1222	Who were the finalists for American Idol season 14?
q1223	Who were the finalists for American Idol season 13?
q1224	Which term refers to linking a currency value to the value of gold or to another currency?
q1225	Which term only refers to linking a currency value to the value of gold?
q1226	Who is the group that wrote the lyrics to the greatest showman?
q1227	Who is the individual that wrote the lyrics to the greatest showman?
q1228	When did singing of the treaty of guadalupe hidalgo happen?
q1229	When treaty of guadalupe hidalgo going effective happen?
q1230	When did the treaty of guadalupe hidalgo coming into force happen?
q1231	When did the treaty of guadalupe hidalgo signing happen?
q1232	When did the treaty of guadalupe hidalgo coming into force happen?
q1233	When did the treaty of guadalupe hidalgo becoming effective happen?
q1234	When is the new henry danger coming on (episode 116)?|When is the new episode of 'Henry Danger' coming on in 2020?|When is the new episode #116 of 'Henry Danger' coming on?|When is the next new Henry Danger coming on?
q1235	When is the new henry danger coming on (episode 117)?
q1236	When is the new henry danger coming on (episode 118)?
q1237	When is the new henry danger coming on (episode 116)?|When does the new episode of "Henry Danger" air in 2020?|When does episode #116 of "Henry Danger" debut?|When is the next episode of Henry Danger?
q1238	When is the new henry danger coming on (episode 117)?
q1239	When is the new henry danger coming on (episode 118)?
q1240	When was the niv version of the bible's new testament written and published in English?|When was the NIV version of the New Testament written?
q1241	When was the niv version of the bible written and published in Portuguese?|When was the NIV version of the complete Bible written in Portuguese?
q1242	When was the niv version of the bible written and published in Spanish?|When was the NIV version of the complete Bible written in Spanish?
q1243	When was the newest niv version of the bible written and published in English?
q1244	When was the niv version of the complete bible written and published in English?|When was the niv version of the bible's Old testament first written and published in English?|When was the NIV version of the Old Testament of the bible first written?
q1245	When did Michael Jordan first claim that it was his "last year" with the Bulls?
q1246	When was Michael Jordan's actual last year with the Bulls?
q1247	When was williamsburg last used as the capital of virginia?
q1248	When was richmond first used as the capital of virginia?
q1249	When do Riley and Danny end up together in Baby Daddy?
q1250	When do Riley and Danny get serious after finding out Riley is pregnant in Baby Daddy?
q1251	When do Riley and Danny get married in Baby Daddy?
q1252	How many episodes did each Part 1 and Part 2 of Nashville Season 6 have?
q1253	How many total episodes did Nashville Season 6 have?
q1254	Which umbrella organization owns the trump tower on Fifth Avenue in new york?
q1255	Who owns the organization that owns the trump tower on Fifth Avenue in new york?
q1256	Who is the individual who owns the trump tower in new york?
q1257	What organization owns the trump tower in new york?
q1258	Who wrote the lyrics for the national anthem of trinidad and tobago?
q1259	Who wrote the music for the national anthem of trinidad and tobago?
