789	Was the memphis belle the first B-17 to complete 25 missions?
790	What was the first B-17 to complete 25 missions?
791	What was the number one song on Billboard's hot 100 on October 2, 1975?
792	What was the number one country song on October 2, 1975?
793	What was the number one R&B song on October 2, 1975?
794	Where was the location movie summer of 42 filmed?
795	Where was the coast the movie summer of 42 filmed?
796	In what region did the pilgrims originally plan to land in North America?
797	At what place did the pilgrims originally plan to land in North America?
798	Where did the pilgrims originally plan to land in north america before they obtained a land grant?
799	Where did the pilgrims originally plan to land in north america after they obtained a land grant?
800	Who played the parents in The Parent Trap released in 1998?
801	Who played the parents in The Parent Trap released in 1961?
802	"Who plays Mitchell ""Mitch"" Evers in The Parent Trap(1961)?"
803	"Who plays Margaret ""Maggie"" McKendrick in The Parent Trap(1961)?"
804	"Who plays Nicholas ""Nick"" Parker in The Parent Trap(1998)?"
805	"Who plays Elizabeth ""Liz"" James in The Parent Trap(1998)?"
806	What does the d stand for in tv ratings in El Salvador?
807	What does the d stand for in tv ratings in Mexico?
808	What does the d stand for in tv ratings in Australia?
809	What does the d stand for in tv ratings in South Africa?
810	What does the d stand for in tv ratings in the United States?
811	When did the queen Elizabeth II become queen of england?
812	When did the queen Victoria become queen of england?
813	When did the queen Anne become queen of england?
814	When did Anne become Queen of England?
815	When did Mary II become Queen of England?
816	When did Elizabeth I become Queen of England?
817	When was the first commission of any type for sc/st established?
818	When was the first national commission for sc/st?
819	What season was the plane crash that brought back memories of a plane crash?|What season is the second plane crash greys anatomy?
820	What season is the first plane crash greys anatomy?|What season was the plane crash that killed Mark Sloan?
821	What season was the plane crash that killed Mark Sloan?
822	What season is the second plane crash in Greys Anatomy?
823	How many different court of appeals are there in georgia?
824	How many court of appeals divisions are there in georgia?
825	What is the oldest company in the Dow Jones index with the longest continuous presence?
826	What is the oldest company currently in the Dow Jones Index?
827	Which character is the girl from brenda's got a baby video?
828	Which actress is the girl from brenda's got a baby video?
829	Who was the first act on live aid at Wembley Stadium?
830	Who was the first act on live aid at John F. Kennedy stadium?
831	Who was the first performance on live aid at Wembley Stadium, prior to the first musical act?
832	Who was the first performance on live aid at John F. Kennedy Stadium, prior to the first musical act?
833	Who was the first main act to appear on Live Aid at Wembley Stadium?
834	Who was the first act to appear on Live Aid at John F. Kennedy Stadium?
835	What are the general lines parallel to the equator called?
836	What are the four major lines parallel to the equator called?
837	Who scored the music for How to Train Your Dragon?
838	"Who wrote the song ""Sticks & Stones"" for the film How to Train Your Dragon?"
839	Who was the presenter on the original NBC radio show This Is Your Life?
840	What company first aired presentations of the original radio show This Is Your Life?
841	"Who sings the lyrics ""wake me up when it's all over"" in the song Wake Me Up?"
842	Who sings Wake Me When It's Over, released in 1962?
843	When was the 3 point line first tested in college basketball?
844	When did the American Basketball League permanently add the 3 point line?
845	When did the NBA adopt the three point line for a one year trial?
846	When was the 3 point line first used in the Olympics?
847	When did the first NCAA conference use the 3 point line?
848	When did the 3 point line get put in for high schools, elementary schools, and middle schools?
849	When did they start production on the post after screenplay rights were decided?
850	When did they start production on the post with principal photography?
851	When did the kim family come to power in Silla?
852	When did the kim family come to power in Geumgwan Gaya?
853	When did the kim family come to power in North Korea?
854	What is the Robinson's mom on the new Lost in Space?
855	Who plays the Robinson's mom on the new Lost in Space?
856	Who is Naoko's mom on the new Lost in Space?
857	Who plays Naoko's mom on the new Lost in Space?
858	What was the first poem of the anglo-saxons?
859	What was the first literature of the anglo-saxons in the traditional canon?
860	"Who wrote the song ""Don't Give Up on Me"" in the album Naive?"
861	"Who wrote the song ""Don't Give up on Me"" released in 2002?"
862	"Who wrote the Andy Grammer song ""Don't Give Up On Me""?"
863	"Who wrote the Solomon Burke song ""Don't Give Up On Me""?"
864	Who played Alan Turner's son, Terence Turner, in Emmerdale in 1985?
865	Who played Alan Turner's son, Terence Turner, in Emmerdale in 2006?
866	Who played alan turner's son in emmerdale in 1985?
867	Who played alan turner's son in emmerdale in 2006?
868	What band released the rock opera inspired country album tommy?
869	What label released the rock opera inspired country album tommy?
870	What producer released the rock opera inspired country album tommy?
871	What is the genre of the film Holes written by Louis Sachar?
872	What is the genre of the book Holes written by Louis Sachar?
873	What is the genre of the book Holes by Louis Sachar (if one chooses to describe it as full of danger and excitement)?
874	What is the genre of the book Holes by Louis Sachar (if one describes it in terms of who the target audience is)?
875	Who played Kellie Newmark on the drew carey show?
876	Who played Marlo Kelly on the drew carey show?
877	Who played Grace kelly on the drew carey show?
878	Who played kelly walker on the drew carey show?
879	When does pokemon ultra sun and moon video game come out?
880	When does pokemon ultra sun and moon - Ultra Adventures episode 997 come out originally?
881	When does pokemon ultra sun and moon - Ultra Adventures episode 996 come out originally?
882	When does pokemon ultra sun and moon - Ultra Adventures episode 995 come out originally?
883	When does the first pokemon ultra sun and moon - Ultra Legends episode come out in English?
884	When does the first pokemon ultra sun and moon - Ultra Legends episode come out originally?
885	What is typically the earlier component of the second sound of the heartbeat?
886	What is typically the later component of the second sound of the heartbeat?
887	What acoustical phenomenon within blood is associated with the second sound of the heartbeat?
888	Which fifa world cup did england win in men's soccer?
889	On what date did england win the fifa world cup in men's soccer?
890	When does daylight savings time end in colorado in 2017?
891	When does daylight savings time end in colorado in 2016?
892	When does daylight savings time end in colorado in 2015?
893	In general, when does daylight savings time end in colorado each year?
894	Who plays quill in the 2014 film guardians of the galaxy?
895	Who plays young Quill in the 2014 film Guardians of the Galaxy?
896	Who plays quill in the TV show guardians of the galaxy?
897	Who plays quill in guardians of the galaxy vol. 2?
898	Who is the group that famously sings the song Don't cha?
899	Who is the rapper that famously sings the song Don't cha?
900	Who originally sings the song Don't cha, but gave up the rights?
901	What city are the golden state warriors located in?
902	What stadium do the Golden State Warriors play at?
903	Which male got eliminated in india's next superstar on 1st april 2018?
904	Which female got eliminated in india's next superstar on 1st april 2018?
905	Who did the art work for the album cover of Pink Floyd's The Wall?
906	Who was the cinematographer for Pink Floyd - The Wall (1982 film)?
907	Architect of north block of central secretariat metro station in delhi?
908	Architect of south block of central secretariat in new delhi?
909	Architect of north block of central secretariat in new delhi?
910	Who voices rocket raccoon in the guardians of the galaxy films?
911	Who voices Rocket Raccoon in Guardians of the Galaxy : The Telltale Series?
912	Who voices rocket raccoon in the guardians of the galaxy TV series?
913	What is the most points scored by an nhl player in one game during a season?
914	Who scored the most points by an nhl player in one game during a season?
915	What is the most goals scored by an nhl player in one game?
916	Who scored the most goals by an nhl player in one game?
917	What is the most points scored by an nhl player in one all-star game?
918	Who scored the most points by an nhl player in one all-star game?
919	Who is the group that elects the president of the european parliament?
920	Who is the party that elects the president of the european parliament?
921	When was the first compact cassette tape invented and introduced in Europe?
922	When did the first large cassette tape that failed come out?
923	When did the first compact cassette tape get introduced to the United States?
924	How many teams in the NBA in the 1955-56 season?
925	How many teams in the NBA in the 1956-57 season?
926	Who won the 2015 FIFA Women's World Cup?
927	Who won the 2011 FIFA Women's World Cup?
928	Who won the 2007 FIFA Women's World Cup?
929	Who won the 2014 FIFA World Cup?
930	Who won the 2010 FIFA World Cup?
931	Who won the 2006 FIFA World Cup?
932	What is the ratio of a wave's height and length called?
933	What is the theory used to describe the ratio of a wave's height and length?
934	In what arms does most star formation take place in the milky way?
935	In what ring does most star formation take place in the milky way?
936	When did the song Take Me Home, country roads come out?
937	When did the song country road come out?
938	When did the song Fast Lanes and country roads come out?
939	"When did John Denver's ""Take Me Home, Country Roads"" originally realease?"
940	"When did James Taylor's ""Country Road"" release?"
941	"Who played the role of ""Luv"" in the 1988 television series Uttar Ramayan?"
942	"Who plays the role of Luv in the Indian tv series ""Luv Kush""?"
943	"Who played the role of ""Kush"" in the 1988 television series Uttar Ramayan?"
944	"Who plays the role of Kush in the Indian tv series ""Luv Kush""?"
945	"Who played the role of ""Luv"" in the 2008 television series ""Ramayan""?"
946	"Who played the role of ""Kush"" in the 2008 television series ""Ramayan""?"
947	Who is the colonial minister that signed the treaty of versailles from germany?
948	Who is the foreign minister that signed the treaty of versailles from germany?
949	How many performances did Finding Neverland have on Broadway?
950	How many months did Finding Neverland run on on Broadway?
951	How long was Finding Neverland's run on Broadway?
952	Which institute produced the ten commandments of computer ethics?
953	Which person produced the ten commandments of computer ethics?
954	Who is the group that produced the ten commandments of computer ethics?
955	Who is the person that produced the ten commandments of computer ethics?
956	Who is the best NFL rushing quarterback of all time in terms of total yards?
957	Who is the best CFL rushing quarterback of all time in terms of total yards?
958	Who is the best FBS rushing quarterback of all time in terms of total yards?
959	Who is the best FCS rushing quarterback of all time in terms of total yards?
960	Who is the best Div II rushing quarterback of all time in terms of total yards?
961	Who is the best Div III rushing quarterback of all time in terms of total yards?
962	Who played lead guitar for the rolling stones from 1962-1969?
963	Who played lead guitar for the rolling stones from 1969-1974?
964	Who played lead guitar for the rolling stones from since 1962?
965	Who played lead guitar for the rolling stones from since 1975?
966	What is the current generation of iPad called?|What is the newest generation of iPad?|What generation is the iPad in 2020 called?|What is the newest generation of the full size iPad?|What generation iPad was released in September 2019?
967	What is the newest generation of the iPad Air?
968	What is the newest generation of the iPad Pro?
969	What generation iPad Mini was released in March 2019?
970	How many square feet is the average studio apartment in the United States?
971	How many square feet is a studio apartment, also called mini apartmentin Hong Kong?
972	How many square feet is a studio apartment in India?
973	How many square feet is a studio apartment in U.S.?
974	How many square feet is a studio apartment in Hong Kong?
975	How many square feet is a studio apartment in India?
976	Where does implantation of a fertilized ovum occur?
977	In what part of the uterus does a fertilized ovum usually implant in?
978	When did Florida execute the last person using the electric chair?
979	When did Florida stop using the electric chair, and sign lethal injection into law?
980	Who plays young Apocalypse in X-Men: Days of Future Past?
981	Who plays Apocalypse in X-men: Apocalypse?
982	Where is the tv show the ranch filmed?
983	What fictional town is the tv show the ranch's ranch located near?
984	What is the name of the fictional ranch where the tv show the ranch takes place?
985	Where is the story of the tv show the ranch located?
986	Where is the tv show the ranch filmed?
987	Who played the daughter in the first Garage Sale Mystery film?
988	Who played the daughter in Garage Sale Mystery after the first film?
989	When did episode 154 of The Next Step (2013) originally release?
990	When did episode 153 of The Next Step (2013) originally release?
991	When did episode 152 of The Next Step (2013) originally release?
992	When does the next episode of the next step come out in 2017?
993	When does the next episode of the next step come out in 2016?
994	When does the next episode of the next step come out in 2015?
995	When did they stop selling beer in wisconsin for prohibition?
996	When do they stop selling beer in wisconsin each day?
997	What were the names of the people who won season 26 of The Amazing Race?
998	What was the name of the team that won season 26 of The Amazing Race?
999	Which couple won season 26 of The Amazing Race?
1000	Who is the band that sang the original do you love me in 1962?
1001	Who is the singer that sang the original do you love me in for the Contours in 1962?
1002	Who are the characters that sang the original do you love me in the Fiddler on the Roof?
1003	Who are the singers that sang the original do you love me in the 1971 Fiddler on the Roof film?
1004	Who was the mother of dragons first married to?
1005	Who was the mother of dragons married to second?
1006	What leader of Dothraki is the mother of dragons married to?
1007	What Ghiscari noble is the mother of dragons married to?
1008	Who plays Andromeda in the original British-American film Clash of the Titans?
1009	Who plays Andromeda in the 2010 remake of the 1981 film Clash of the Titans?
1010	Who plays Andromeda in the 2012 remake of the 1981 film Clash of the Titans called Wrath of the Titans?
1011	Who plays andromeda in the 1981 film Clash of the Titans?
1012	Who plays andromeda in the 2010 film Clash of the Titans?
1013	Who was the programmer of 86-DOS, the basis of the ms-dos operating system?
1014	Which company was the programmer of ms-dos operating system?
1015	"Who sings lead on the original recorded version of ""I Love Rock 'n' Roll, released in 1975?"
1016	"What band sings the original version of ""I Love Rock 'n' Roll, released in 1975?"
1017	"Who sings the best known 1982 cover version of ""I Love Rock 'n' Roll?"
1018	"Who is the band that sang ""I Love Rock 'n' Roll"" released in 1998?"
1019	"Who sang vocals in ""I Love Rock 'n' Roll"", released in 1998?"
1020	What is the OS for newer Samsung Smart TV sets?
1021	What is the former OS for Samsung Smart TV sets?
1022	What is the os of the older samsung smart tv?
1023	What is the os of the newer samsung smart tv?
1024	What super bowl season did bruce springsteen play the super bowl?
1025	What date did bruce springsteen play the super bowl?
1026	Who led the first voyage to circumnavigate the globe at the beginning of the voyage?
1027	Who led the first voyage to circumnavigate the globe at the end of the voyage?
1028	When did the United States government start offering student loans?
1029	When did the federal low-interest student loans program start?
1030	When did the Federal Direct Student Loan Program start?
1031	What more difficult process would need to happen to change a lead atom into a gold atom?
1032	What easier process would need to happen to change a lead atom into a gold atom?
1033	Who was the main actor that played Brad Carlton on Young and the Restless?|Who played brad carlton on young and the restless regularly?
1034	Who was the temporary Brad Carlton on Young and the Restless?|Who played a replacement role for brad carlton on young and the restless?
1035	Who was the main actor that played Brad Carlton on Young and the Restless?|Who played Brad Carlton on Young and the Restless regularly?
1036	Who was the temporary actor for Brad Carlton on Young and the Restless?|Who played a replacement role for Brad Carlton on Young and the Restless?
1037	What is the tallest roller coaster at six flags over texas 2001?
1038	What is the tallest wooden roller coaster at six flags over texas in 2011?
1039	What is the tallest wooden roller coaster at six flags over texas in 1990?
1040	What is the tallest swing ride at six flags over texas?
1041	What is the tallest triple drop tower ride at six flags over texas?
1042	Which band sings the song Eye in the Sky
1043	Who is the lead singer of the song Eye in the Sky
1044	When does the dispicable me 3 come out at Annecy?
1045	When does the dispicable me 3 come out in the United States?
1046	When does the despicable me 3 come out in Annecy?
1047	When does the despicable me 3 come out in United States?
1048	When did McCrory's originally file for bankruptcy?
1049	When did McCrory's file for bankruptcy the second time?
1050	When did McCrory's completely cease operation?
1051	When did the holy spirit actually descend upon the apostles?
1052	When do we celebrate the holy spirit descending upon the apostles?
1053	Where was season 1 of  'top of the lake' filmed almost entirely?
1054	Where were the scenes in the women's commune in season 1 of 'top of the lake' filmed?
1055	Where was season 2 of 'top of the lake' filmed?
1056	Where was the original 'top of the lake' filmed except for the women's commune?
1057	Where was the original 'top of the lake' filmed for the women's commune?
1058	Where was 'top of the lake: China Girl' filmed?
1059	What was the video with the most dislikes on YouTube on June 16, 2011?
1060	What was the video with the most dislikes on YouTube on March 29, 2011?
1061	What was the video with the most dislikes on YouTube on approximately August 21, 2010?
1062	Who is the president of miami dade college from 1995 to 2019?
1063	Who is the president of miami dade college until 1995?
1064	Who is the president of miami dade college starting in 1963?
1065	Who is the interim president of miami dade college from after Padrón retired?
1066	"Where does the song ""Anything You Can Do (I Can Do Better) come from?"
1067	"Where wrote the song ""Anything You Can Do (I Can Do Better)?"
1068	Who is the next king of England?
1069	Who is the next queen of England?
1070	What city is the soccer world cup taking place in 2014?
1071	What city is the soccer world cup taking place in 2010?
1072	What city is the soccer world cup taking place in 2006?
1073	What venue is the soccer world cup taking place in in 2014?
1074	What venue is the soccer world cup taking place in in 2010?
1075	What venue is the soccer world cup taking place in in 2006?
1076	Who is the host country for the fifa world cup in 2022?
1077	Who is the host cities for the fifa world cup in 2022?
1078	When was the vietnam veterans war memorial's construction started?
1079	When was the vietnam veterans war memorial's construction ended?
1080	How often is the census normally done in the UK?
1081	According to the Census Act 1920, how often could the census take place in the UK?
1082	Who was the ruler of France until 2 August 1830?
1083	Who was the ruler of France after 9 August 1830?
1084	When period did the last woolly mammoths die out?
1085	When year did the last woolly mammoths die out?
1086	What type of object is the mouth of truth in rome?
1087	Who is the mouth of truth in rome thought to represent?
1088	What do historians believe the mouth of truth in rome may have been used for in the past?
1089	What peninsula is olympic national park located in washington?
1090	What counties is olympic national park located in washington?
1091	Who got relegated from the premier league in the 2016-2017 season?
1092	Who got relegated from the premier league in the 2015-2016 season?
1093	Who got relegated from the premier league in the 2014-2015 season?
1094	From what source does vanilla and the smell of vanilla come from?
1095	What part of the vanilla plant does the smell of vanilla come from?
1096	What chemicals gives vanilla the smell of vanilla?
1097	Where was the first known government in the western world to have a representative  government?
1098	Where did representative government in the form of parliaments develop?
1099	Who co-wrote and subsequently performed if you've got the money?
1100	Who co-wrote if you've got the money and gave the original performer studio time?
1101	Who wrote if you've got the money for Panic Prevention?
1102	Who was the female singer on the recorded version of Gimme Shelter?
1103	Who was the female singer on Gimme Shelter on tour?
1104	Who was the first naturalised citizen to receive the Bharat Ratna?
1105	Who was the first non-citizen to receive the Bharat Ratna?
1106	What is the name of the prestigious frat in Animal House?
1107	What is the name of the frat that organizes a toga party in Animal House?
1108	What were the names of the fraternities that the Animal House fraternity is based on?
1109	Who is the character that dies at the end of the movie remember the titans?
1110	Who is the actor of the character that dies at the end of the movie remember the titans?
1111	Who is the character that dies at the end of the movie remember the titans?
1112	Who is the actor of the character that dies at the end of the movie remember the titans?
1113	Who originally thought atoms and the void comprised all of reality?
1114	Who, as a student of Democritus, thought atoms and the void comprised all of reality?
1115	Who is the mentor thought atoms and the void comprised all of reality?
1116	Who is the pupil thought atoms and the void comprised all of reality?
1117	Who sang i fooled around and fell in love in 1976?
1118	Who sang i fooled around and fell in love in 1985?
1119	What is the name of the time zone for London during the summer?|What is the name of the time zone for London in the summer?
1120	What is the name of the time zone for London adopted in 1880?|What is the name of the time zone  adopted in 1880 for London?|What is the name of the time zone for london england?
1121	What is the name of the time zone for London using the UTC code?
1122	What is the name of the summer time zone for London using the UTC code?
1123	What is the name of the time zone for london ontario canada?
1124	When did the first manned rocket go into space?
1125	When did the first rocket reach space?
1126	Where did they principally film the witches of eastwick?
1127	Where did they film the witches of eastwick for the exterior of the Lenox Mansion?
1128	Where did they film the witches of eastwick for the main hall of the Lenox Mansion?
1129	Where did they film the witches of eastwick for intereriors other than the main hall of the Lenox Mansion and Daryl's library?
1130	Where did they film the witches of eastwick for the swimming pool and Daryl's library?
1131	When did the first cellular phone get demonstrated?
1132	When did the first commercially available cellular phone come out?
1133	Which character gets mandy pregnant in season 2 of the British show shameless?
1134	Which actor gets mandy pregnant in season 2 of the British show shameless?
1135	Which character gets mandy pregnant in season 2 of the American show shameless?
1136	Which actor gets mandy pregnant in season 2 of the American show shameless?
1137	When was the Christian Rock song i can only imagine first released?
1138	When was David Guetta's i can only imagine first performed?
1139	When was David Guetta's i can only imagine first released as a single?
1140	When was the Christian Rock song i can only imagine first debuted on the Christian AC Chart?
1141	Who won the gold medal for the men's 15km Cross-country skiing at the 2014 Winter Olympics?
1142	Who won the silver medal for the men's 15km Cross-country skiing at the 2014 Winter Olympics?
1143	Who won the bronze medal for the men's 15km Cross-country skiing at the 2014 Winter Olympics?
1144	What country won the gold medal for the men's 15km Cross-country skiing at the 2014 Winter olympics?
1145	What country won the silver medal for the men's 15km Cross-country skiing at the 2014 Winter Olympics?
1146	What country won the bronze medal for the men's 15km Cross-country skiing at the 2014 Winter Olympics?
1147	What does pax romana mean?
1148	Why is pax romana important?
1149	What does pax romana mean?
1150	Why is Pax Romana important in Roman history?
1151	Indian has the largest higher education system in the world after which Asian country?
1152	Indian has the largest higher education system in the world after which North American country?
1153	How many parts are in the British parliament?
1154	How many parts are in the British parliament, not including the monarch?
1155	What was the original official name of the tower Big Ben is in?
1156	As of 2012, what is the official name of the tower Big Ben is in?
1157	What is the name of the tower big ben is in since 2012?
1158	What is the original name of the tower big ben is in?
1159	When did they start filming the 2014 film guardians of the galaxy?
1160	When did they start pre-shooting guardians of the galaxy vol. 2?
1161	When did they start principal photography on guardians of the galaxy vol. 2?
1162	When did they start filming the 2014 film guardians of the galaxy?
1163	When did they start pre-shooting guardians of the galaxy vol. 2?
1164	When did they start principal photography for guardians of the galaxy vol. 2?
1165	Which character does sam marry in foyle's war?
1166	Which actor does sam marry in series 6 of foyle's war?
1167	Which actor is sam married to in series 7 and 8 of foyle's war?
1168	When was the Louisiana Purchase Treaty signed?
1169	When was jefferson authorized to take possession of the Louisiana territory?
1170	Who is the singer of the original version of main tera boyfriend?
1171	Who is the singer of the revamped version of main tera boyfriend?
1172	Who is the singer of main tera boyfriend featured in the music video?
1173	Who was the first person to land a quad jump in figure skating?
1174	Who was the first woman to land a quad jump in figure skating?
1175	Who landed the first quad jump in figure skating ever?
1176	Who is the actor that plays Green Arrow in The CW series Smallville?
1177	Who is the actor that plays Green Arrow in The CW series Arrow?
1178	Who is the actor that plays Green Arrow in the TV series Arrow?
1179	Who is the actor that plays Green Arrow in Smallville?
1180	When was the last episode of the original I Love Lucy?
1181	When was the last episode of the modified version of I Love Lucy?
1182	When was the last episode of the original I Love Lucy first aired?
1183	When was the last episode of the modified version of I Love Lucy first aired?
1184	"Who originally sang ""Stuck in the Middle With You""?"
1185	"Who sang ""Stuck in the Middle with You"" on the album Can't Explain?"
1186	"Who sang ""Stuck in the Middle With You"" on the album Old Flame?"
1187	Who was responsible for getting rid of the Romans in Britain?
1188	Who withdrew Roman troops from Britain?
1189	When did New York become a true free state?
1190	When did New York pass a law for gradual abolition of slavery to become a free state?
1191	When did new york become a free state by adopting its constitution?
1192	When did new york become a free state due to the signing of the Treaty of Paris?
1193	What is the fee used to cover a star on the Hollywood walk of fame in 2012?
1194	What is the fee used to cover a star on the Hollywood walk of fame in 2002?
1195	What is the fee used to cover a star on the Hollywood walk of fame in 1980?
1196	Pay for star on hollywood walk of fame in 2012?
1197	Pay for star on hollywood walk of fame in 2002?
1198	Pay for star on hollywood walk of fame in 1980?
1199	What is the name of the plant zobo in english?
1200	What is the name of the leader zobo in english?
1201	What is zobo a codename for in english?
1202	What percentage of australia's population is foreign born as of 2018?
1203	What percentage of australia's population is foreign born in 2015?
1204	What percentage of australia's population is foreign born in 2005?
1205	In what year was the clear and present danger test replaced?
1206	After what case was the clear and present danger test replaced?
1207	What was the Dolby Theatre release date for Avengers Infinity War?
1208	What was the United States release date for Avengers Infinity War?
1209	When was Avengers: Infinity War released in at the Dolby Theatre?
1210	When was Avengers: Infinity War released in US?
1211	Who originally sang i can't let maggie go?
1212	Who covered i can't let maggie go in 1968?
1213	Who sang i can't let maggie go in 1974?
1214	Who sang i can't let maggie go in 1993?
1215	Who sang i can't let maggie go in 2005?
1216	How many African American Soldiers were in the armed services during WWII through selective service?
1217	How many African American Soldiers served overseas during WWII?
1218	Who made it to the American Idol Season 15 finale?
1219	Who made it to the American Idol Season 14 finale?
1220	Who made it to the American Idol Season 13 finale?
1221	Who were the finalists for American Idol season 15?
1222	Who were the finalists for American Idol season 14?
1223	Who were the finalists for American Idol season 13?
1224	Which term refers to linking a currency value to the value of gold or to another currency?
1225	Which term only refers to linking a currency value to the value of gold?
1226	Who is the group that wrote the lyrics to the greatest showman?
1227	Who is the individual that wrote the lyrics to the greatest showman?
1228	When did singing of the treaty of guadalupe hidalgo happen?
1229	When treaty of guadalupe hidalgo going effective happen?
1230	When did the treaty of guadalupe hidalgo coming into force happen?
1231	When did the treaty of guadalupe hidalgo signing happen?
1232	When did the treaty of guadalupe hidalgo coming into force happen?
1233	When did the treaty of guadalupe hidalgo becoming effective happen?
1234	When is the new henry danger coming on (episode 116)?|When is the new episode of 'Henry Danger' coming on in 2020?|When is the new episode #116 of 'Henry Danger' coming on?|When is the next new Henry Danger coming on?
1235	When is the new henry danger coming on (episode 117)?
1236	When is the new henry danger coming on (episode 118)?
1237	"When is the new henry danger coming on (episode 116)?|When does the new episode of ""Henry Danger"" air in 2020?|When does episode #116 of ""Henry Danger"" debut?|When is the next episode of Henry Danger?"
1238	When is the new henry danger coming on (episode 117)?
1239	When is the new henry danger coming on (episode 118)?
1240	When was the niv version of the bible's new testament written and published in English?|When was the NIV version of the New Testament written?
1241	When was the niv version of the bible written and published in Portuguese?|When was the NIV version of the complete Bible written in Portuguese?
1242	When was the niv version of the bible written and published in Spanish?|When was the NIV version of the complete Bible written in Spanish?
1243	When was the newest niv version of the bible written and published in English?
1244	When was the niv version of the complete bible written and published in English?|When was the niv version of the bible's Old testament first written and published in English?|When was the NIV version of the Old Testament of the bible first written?
1245	"When did Michael Jordan first claim that it was his ""last year"" with the Bulls?"
1246	When was Michael Jordan's actual last year with the Bulls?
1247	When was williamsburg last used as the capital of virginia?
1248	When was richmond first used as the capital of virginia?
1249	When do Riley and Danny end up together in Baby Daddy?
1250	When do Riley and Danny get serious after finding out Riley is pregnant in Baby Daddy?
1251	When do Riley and Danny get married in Baby Daddy?
1252	How many episodes did each Part 1 and Part 2 of Nashville Season 6 have?
1253	How many total episodes did Nashville Season 6 have?
1254	Which umbrella organization owns the trump tower on Fifth Avenue in new york?
1255	Who owns the organization that owns the trump tower on Fifth Avenue in new york?
1256	Who is the individual who owns the trump tower in new york?
1257	What organization owns the trump tower in new york?
1258	Who wrote the lyrics for the national anthem of trinidad and tobago?
1259	Who wrote the music for the national anthem of trinidad and tobago?
1260	On what date did neil armstrong received the presidential medal of freedom?
1261	During what event did neil armstrong received the presidential medal of freedom?
1262	Who is the environmental minister of india, from 2017- 24 May 2019?
1263	Who is the environmental minister of india, from 2016-2017?
1264	Who is the environmental minister of india, from 2014-2016?
1265	Who is the 5th environmental minister of india?
1266	Who is the 4th environmental minister of india?
1267	Who is the 3rd environmental minister of india?
1268	When did the song stayin alive by the Bee Gees come out?
1269	When did the song stayin alive (featuring Q-York) come out?
1270	When did the song stayin alive by Cursive come out?
1271	The war on poverty was a policy and slogan used in whose rhetoric?
1272	The war on poverty was a policy and slogan used in referring to what sort of legislation?
1273	The war on poverty was a policy and slogan used in what speech?
1274	The war on poverty was a policy and slogan used in conjunction with what larger set of domestic programs launched by LBJ?
1275	"When did the Bill Withers' song ""Lean On Me"" release?"
1276	"When did Kirk Franklin's song ""Lean On Me"" release?"
1277	"When did Red Box's song ""Lean On Me (Ah-Li-Ayo)"" release?"
1278	"When did Melba Moore's song ""Lean On Me"" release?"
1279	"When did the Redskins' song ""Lean On Me"" release?"
1280	Who portrayed the character who dies in season 9 from injuries sustained in the plane crash on Grey's?
1281	Who dies in season 9 from injuries sustained in the plane crash on Grey's?
1282	Who ultimately dies in the plane crash at the end of season 8 on Grey's?
1283	Who portrayed the character who ultimately dies in the plane crash at the end of season 8 on Grey's?
1284	When was the hardcover version of the first Percy Jackson book originally published in English?
1285	When was the paperback version of the first Percy Jackson book originally published in English?
1286	What is the triangular decorative surface found on the each end of Greek temples called?
1287	What is the triangle shaped area at each end of the greek temple called?|What is the triangular shaped area at the front and rear of each greek temple called?
1288	What date did jeep start making 4 door wranglers?
1289	What model year did jeep start making 4 door wranglers?
1290	At what location is the ferris wheel located in myrtle beach?
1291	At what coordinates is the ferris wheel located in myrtle beach?
1292	Where on your tongue do you find the taste buds?
1293	Where can you find your taste buds on your tongue?
1294	When was the 1965 TV series lost in space first on tv?
1295	When was the 2018 TV series lost in space first on tv?
1296	When was the American Dad episode lost in space first on tv?
1297	When was the 1965 TV series lost in space first on tv?
1298	When was the 2018 TV series lost in space first on tv?
1299	When was the American Dad episode lost in space first on tv?
1300	When does season 2 of jessica jones start airing on netflix?
1301	When does season 2 of jessica jones on netflix start filming?
1302	"Who sings lead on ""I Don't Wanna Live Without Your Love""?"
1303	"What band sings ""I Don't Wanna Live Without Your Love""?"
1304	Where was the opening scene where the trio are frolicking on a boardwalk and riding bumper-cars  of three's company filmed?
1305	Where was the opening when Priscilla Barnes joined the show featured the new threesome and the other cast members of three's company filmed?
1306	Where was the opening of exterior shots of the apartment building in three's company filmed?
1307	Where was the boardwalk portion of the earlier Three's Company opening filmed?
1308	Where was the zoo portion of the later Three's Company opening filmed?
1309	Where were the exterior shots of the apartment building in the opening of Three's Company filmed?
1310	How was the couple Ed Sheeran wrote nancy mulligan about related to him?
1311	What is the name of the grandmother ed sheeran wrote nancy mulligan about?
1312	What is the name of the grandfather ed sheeran wrote nancy mulligan about?
1313	What is the main process releases nitrogen gas into the atmosphere?
1314	What process releases nitrogen gas back into the atmosphere?
1315	When did harry potter and the sorcerer's stone movie come out in Odeon Leicester Square?
1316	When did harry potter and the sorcerer's stone movie come out in the United Kingdom and the United States?
1317	When did harry potter and the sorcerer's stone movie come out at the Odeon Leicester Square?
1318	When did harry potter and the sorcerer's stone movie come out in cinemas?
1319	Who plays the older Dottie in the TV series A League of Their Own?
1320	Who plays the older Dottie in the movie A League of Their Own?
