2008	It is scheduled to take place in Qatar from 21 November to 18 December 2022.							
2009	By the start of the 20th century, it became widely popular throughout North America and was listened and danced to, performed, and written by people of many different subcultures.							
2010	The majority of Africans are adherents of Christianity or Islam. African people often combine the practice of their traditional belief with the practice of Abrahamic religions. Abrahamic religions are widespread throughout Africa. They have both spread and replaced indigenous African religions, but are often adapted to African cultural contexts and belief systems. The World Book Encyclopedia has estimated that in 2002 Christians formed 40% of the continent's population, with Muslims forming 45%. It was also estimated in 2002 that Christians form 45% of Africa's population, with Muslims forming 40.6%.							
2011	The majority of Africans are adherents of Christianity or Islam. African people often combine the practice of their traditional belief with the practice of Abrahamic religions. Abrahamic religions are widespread throughout Africa. They have both spread and replaced indigenous African religions, but are often adapted to African cultural contexts and belief systems. The World Book Encyclopedia has estimated that in 2002 Christians formed 40% of the continent's population, with Muslims forming 45%. It was also estimated in 2002 that Christians form 45% of Africa's population, with Muslims forming 40.6%.							
2012	Religion in Africa. https://en.wikipedia.org/wiki/Religion%20in%20Africa							
2013	Religion in Africa is multifaceted and has been a major influence on art, culture and philosophy.							
2014	Today, the continent's various populations and individuals are mostly adherents of Christianity, Islam, and to a lesser extent several traditional African religions.[2]							
2015	The standard measuring conditions for temperature are in the air, 1.5 meters above the ground, and shielded from direct sunlight. According to the World Meteorological Organization (WMO), the highest registered air temperature on Earth was in Furnace Creek Ranch, California, located in the Death Valley desert in the United States, on July 10, 1913, but the validity of this record is challenged							
2016	The standard measuring conditions for temperature are in the air, 1.5 meters above the ground, and shielded from direct sunlight. According to the World Meteorological Organization (WMO), the highest registered air temperature on Earth was in Furnace Creek Ranch, California, located in the Death Valley desert in the United States, on July 10, 1913, but the validity of this record is challenged							
2017	Temperature measurements via satellite also tend to capture occurrence of higher records but, due to complications involving satellite's altitude loss (a side effect of atmospheric friction), these measurements are often considered less reliable than ground-positioned thermometers. The highest recorded temperature taken by a satellite is , which was measured in the Flaming Mountains of China in 2008. Other satellite measurements of ground temperature taken between 2003 and 2009, taken with the MODIS infrared spectroradiometer on the Aqua satellite, found a maximum temperature of 70.7 °C (159.3 °F), which was recorded in 2005 in the Lut Desert, Iran. The Lut Desert was also found to have the highest maximum temperature in 5 of the 7 years measured (2004, 2005, 2006, 2007 and 2009). These measurements reflect averages over a large region and so are lower than the maximum point surface temperature.							
2018	Highest temperature recorded on Earth. https://en.wikipedia.org/wiki/Highest%20temperature%20recorded%20on%20Earth							
2019	The 2022 Rugby World Cup Sevens will be the eighth edition of the Rugby World Cup Sevens organised by World Rugby.							
2020	List of weather records. https://en.wikipedia.org/wiki/List%20of%20weather%20records							
2021	The highest temperature recorded on Earth has been measured in three major ways: air, ground, and via satellite observation.							
2022	The former of the three is used as the standard measurement due to persistent issues with unreliable ground and satellite readings. 							
2023	During the Great Depression, every major currency abandoned the gold standard. Among the earliest, the Bank of England abandoned the gold standard in 1931 as speculators demanded gold in exchange for currency notes or in settlement of debts, threatening the solvency of the British monetary system. This pattern repeated throughout Europe and North America. In the United States, the Federal Reserve was forced to raise interest rates in order to protect the gold standard for the US dollar, worsening already severe domestic economic pressures. After bank runs became more pronounced in early 1933, people began to hoard gold coins as distrust for banks led to distrust for paper money, worsening deflation and depleting gold reserves.							
2024	Bretton Woods Conference. https://en.wikipedia.org/wiki/Bretton%20Woods%20Conference							
2025	Gold standard. https://en.wikipedia.org/wiki/Gold%20standard							
2026	Gold Standard Act. https://en.wikipedia.org/wiki/Gold%20Standard%20Act							
2027	History of the United States dollar. https://en.wikipedia.org/wiki/History%20of%20the%20United%20States%20dollar							
2028	Bretton Woods system. https://en.wikipedia.org/wiki/Bretton%20Woods%20system							
2029	It will take place at the Cape Town Stadium in Cape Town, South Africa between 9 and 11 September 2022.							
2030	Upon taking office in March 1933, U.S. President Franklin D. Roosevelt departed from the gold standard.							
2031	On 15 August 1971, the United States unilaterally terminated convertibility of the US dollar to gold, effectively bringing the Bretton Woods system to an end and rendering the dollar a fiat currency.							
2032	The Bretton Woods system of monetary management established the rules for commercial and financial relations among the United States, Canada, Western European countries, Australia, and Japan after the 1944 Bretton Woods Agreement. 							
2033	The Gold Standard Act of the United States was passed in 1900 (approved on March 14) and established gold as the only standard for redeeming paper money, stopping bimetallism (which had allowed silver in exchange for gold).							
2034	On April 19, 1933, the United States domestically abandoned the gold standard, whereafter independent states would remain assured of their US dollar holdings by an implied guarantee on their convertibility on demand: the Bretton Woods system formalized this international arrangement at the conclusion of World War II, before the Nixon shock unilaterally cancelled direct international convertibility of the US dollar to gold in 1971.[1]							
2035	The Bretton Woods system of monetary management established the rules for commercial and financial relations among the United States, Canada, Western European countries, Australia, and Japan after the 1944 Bretton Woods Agreement							
2036	"In response, on 15 August 1971, Nixon issued Executive Order 11615 pursuant to the Economic Stabilization Act of 1970, unilaterally imposing 90-day wage and price controls, a 10% import surcharge, and most importantly ""closed the gold window"", making the dollar inconvertible to gold directly, except on the open market."							
2037	Melodica can be played with two hands employing an air tube. To blow air, a foot pump can also be used.							
2038	Melodica. https://en.wikipedia.org/wiki/Melodica							
2039	Accordion. https://en.wikipedia.org/wiki/Accordion							
2040	"The last ever radio recording of ""Dad's Army"" occurred in 1995, when Jimmy Perry wrote a radio sketch entitled ""The Boy Who Saved England"" for the ""Full Steam A-Hudd"" evening broadcast on Radio 2, transmitted on 3 June 1995 on the occasion of the closure of the BBC's Paris studios in Lower Regent Street. It featured Ian Lavender as Pike, Bill Pertwee as Hodges, Frank Williams as the Vicar and Jimmy Perry as General Haverlock-Seabag."							
2041	Mouth organ. https://en.wikipedia.org/wiki/Mouth%20organ							
2042	Water organ. https://en.wikipedia.org/wiki/Water%20organ							
2043	A mouth organ is any free reed aerophone with one or more air chambers fitted with a free reed.[1] Though it spans many traditions, it is played universally the same way by the musician placing their lips over a chamber or holes in the instrument, and blowing or sucking air to create a sound.							
2044	The mouth organ can be found all around the world and is known by many different names and seen in many different traditions. 							
2045	The melodica is a free-reed instrument similar to the pump organ and harmonica. It has a musical keyboard on top, and is played by blowing air through a mouthpiece that fits into a hole in the side of the instrument. Pressing a key opens a hole, allowing air to flow through a reed.							
2046	The modern form of the instrument was invented by Hohner in the 1950s,[1] though similar instruments have been known in Italy since the 19th century.							
2047	Similar to a melodica (which is still in production), but worn like an accordion, the claviola has a set of piano keys on the right side that range 2½ octaves.							
2048	The Claviola is a musical instrument that was designed in the 1960s by Hohner technician and designer Ernst Zacharias (inventor of the Pianet and Clavinet). The instrument was produced for a few months in the 1990s before being discontinued.							
2049	The melodica is a free-reed instrument similar to the pump organ and harmonica.							
2050	It has a musical keyboard on top, and is played by blowing air through a mouthpiece that fits into a hole in the side of the instrument.							
2051	"The last ever radio recording of ""Dad's Army"" occurred in 1995, when Jimmy Perry wrote a radio sketch entitled ""The Boy Who Saved England"" for the ""Full Steam A-Hudd"" evening broadcast on Radio 2, transmitted on 3 June 1995 on the occasion of the closure of the BBC's Paris studios in Lower Regent Street. It featured Ian Lavender as Pike, Bill Pertwee as Hodges, Frank Williams as the Vicar and Jimmy Perry as General Haverlock-Seabag."							
2052	The modern form of the instrument was invented by Hohner in the 1950s,[1] though similar instruments have been known in Italy since the 19th century.[2]							
2053	Similar to a melodica (which is still in production), but worn like an accordion, the claviola has a set of piano keys on the right side that range 2½ octaves.							
2054	The Claviola is a musical instrument that was designed in the 1960s by Hohner technician and designer Ernst Zacharias (inventor of the Pianet and Clavinet).							
2055	The left side is a set of pipes that range in length depending on the corresponding pitch.							
2056	The Claviola is a musical instrument that was designed in the 1960s by Hohner technician and designer Ernst Zacharias (inventor of the Pianet and Clavinet).							
2057	"Soon after the UN resolution, less than half a year prior to the expiration of the British Mandate, large-scale fighting broke out between the Arab and Jewish communities in Palestine. By the time Israel declared its independence on 14 May 1948, the result of these five and a half months of fighting was, according to historian Benny Morris, a ""decisive Jewish victory"". On one side, the ""Palestinian Arab military power was crushed"" and most of the Arab population in the combat zones was fleeing or had been driven out. On the other side, the ""Haganah transformed from a militia into an army"" and succeeded ""in consolidating its hold on a continuous strip of territory embracing the Coastal Plain, the Jezreel Valley, and the Jordan Valley"". The Yishuv (the Jewish community and its ""state-in-waiting""-type organisations) proved it had the capability to defend itself, persuading the United States and the remainder of the world to support it and the ""victory over the Palestinian Arabs gave the Haganah the experience and self-confidence [...] to confront [...] the invading armies of the Arab states."""							
2058	Israel. https://en.wikipedia.org/wiki/Israel							
2059	History of the State of Palestine. https://en.wikipedia.org/wiki/History%20of%20the%20State%20of%20Palestine							
2060	Israel (/ˈɪzriəl, ˈɪzreɪəl/; Hebrew: יִשְׂרָאֵל‎, romanized: Yīsrāʾēl; Arabic: إِسْرَائِيل‎, romanized: ʾIsrāʾīl), officially known as the State of Israel (Hebrew: מְדִינַת יִשְׂרָאֵל‎, Medinat Yisra'el), is a country in Western Asia.							
2061	"""(Remember Me) I'm The One Who Loves You"" is a song written and originally sung by Stuart Hamblen, which he released in 1950. The song was also a hit for Ernest Tubb the same year, and Dean Martin in 1965."							
2062	"The last ever radio recording of ""Dad's Army"" occurred in 1995, when Jimmy Perry wrote a radio sketch entitled ""The Boy Who Saved England"" for the ""Full Steam A-Hudd"" evening broadcast on Radio 2, transmitted on 3 June 1995 on the occasion of the closure of the BBC's Paris studios in Lower Regent Street. It featured Ian Lavender as Pike, Bill Pertwee as Hodges, Frank Williams as the Vicar and Jimmy Perry as General Haverlock-Seabag."							
2063	"""(Remember Me) I'm The One Who Loves You"" is a song written and originally sung by Stuart Hamblen, which he released in 1950. The song was also a hit for Ernest Tubb the same year, and Dean Martin in 1965."							
2064	(Remember Me) I'm the One Who Loves You. https://en.wikipedia.org/wiki/%28Remember%20Me%29%20I%27m%20the%20One%20Who%20Loves%20You							
2065	(Remember Me) I'm the One Who Loves You (album). https://en.wikipedia.org/wiki/%28Remember%20Me%29%20I%27m%20the%20One%20Who%20Loves%20You%20%28album%29							
2066	(Remember Me) I'm the One Who Loves You is a 1965 studio album by Dean Martin, produced by Jimmy Bowen and arranged by Ernie Freeman.							
2067	Stuart Hamblen (born Carl Stuart Hamblen; October 20, 1908 – March 8, 1989)[1] was an American entertainer who became one of radio's first singing cowboys in 1926, going on to become a singer, actor, radio show host, and songwriter, later undergoing a Christian conversion and becoming a Temperance movement supporter and recurring candidate for political office.							
2068	(Remember Me) I'm the One Who Loves You is a 1965 studio album by Dean Martin, produced by Jimmy Bowen and arranged by Ernie Freeman.							
2069	"Piper Elizabeth Chapman is a fictional character (played by Taylor Schilling) and the protagonist of the Netflix series ""Orange Is the New Black"". She is based on Piper Kerman, author of the non-fiction book """", upon which the series is based. Schilling was nominated for awards in both comedy and drama categories for this role."							
2070	"After spending a month in solitary confinement, Chapman is flown to Chicago to serve as a witness against the drug kingpin who had been Vause's boss. There, she spends time in a maximum security prison with dangerous inmates who menace her daily. Also in episode 1, ""Thirsty Bird"", we see Chapman as a young girl (Clare Foley) in a flashback, discovering that her father is cheating on her mother. Vause persuades Chapman to commit perjury in order to keep them safe from the drug lord, but ultimately cuts a deal to testify against her former boss in return for early release; she then leaves Chapman to suffer the consequences of her perjured testimony alone. In episode 3, ""Hugs Can Be Deceiving"", we find out that Crazy Eyes had run outside and knocked Chapman unconscious after she had beaten up Doggett at the end of season 1. In episode 6, ""You Also Have a Pizza"", Chapman starts a prison newsletter, and makes a deal with a reporter to investigate the financial goings on at the prison. She eventually uncovers evidence that assistant warden Natalie Figueroa (Alysia Reiner) has been embezzling from the prison. To keep her quiet, Figueroa arranges for Chapman to be transferred to a facility in Virginia. However, when Chapman gives prison administrator Joe Caputo (Nick Sandow) the evidence implicating Figueroa, he cancels the transfer and gives the warden the incriminating information, resulting in Figueroa's resignation."							
2071	Piper Chapman. https://en.wikipedia.org/wiki/Piper%20Chapman							
2072	Orange Is the New Black (sometimes abbreviated to OITNB) is an American comedy-drama streaming television series created by Jenji Kohan for Netflix							
2073	Martin Savage (actor). https://en.wikipedia.org/wiki/Martin%20Savage%20%28actor%29							
2074	Taylor Jane Schilling (born July 27, 1984) is an American actress.							
2075	She is known for her role as Piper Chapman on the Netflix original comedy-drama series Orange Is the New Black (2013–2019), for which she received a nomination for the Primetime Emmy Award for Outstanding Lead Actress in a Comedy Series and two Golden Globe Award nominations for Best Actress – Television Series Musical or Comedy and Best Actress – Television Series Drama.							
2076	Heinrich Focke at Focke-Wulf was licensed to produce the Cierva C.30 autogyro in 1933. Focke designed the world's first practical transverse twin-rotor helicopter, the Focke-Wulf Fw 61, which first flew on 26 June 1936. The Fw 61 broke all of the helicopter world records in 1937, demonstrating a flight envelope that had only previously been achieved by the autogyro.							
2077	"In 1906, two French brothers, Jacques and Louis Breguet, began experimenting with airfoils for helicopters. In 1907, those experiments resulted in the ""Gyroplane No.1"", possibly as the earliest known example of a quadcopter. Although there is some uncertainty about the date, sometime between 14 August and 29 September 1907, the Gyroplane No. 1 lifted its pilot into the air about for a minute. The Gyroplane No.1 proved to be extremely unsteady and required a man at each corner of the airframe to hold it steady. For this reason, the flights of the Gyroplane No.1 are considered to be the first manned flight of a helicopter, but not a free or untethered flight."							
2078	That same year, fellow French inventor Paul Cornu designed and built the Cornu helicopter which used two counter-rotating rotors driven by a Antoinette engine. On 13 November 1907, it lifted its inventor to and remained aloft for 20 seconds. Even though this flight did not surpass the flight of the Gyroplane No. 1, it was reported to be the first truly free flight with a pilot. Cornu's helicopter completed a few more flights and achieved a height of nearly , but it proved to be unstable and was abandoned.							
2079	Froebe helicopter. https://en.wikipedia.org/wiki/Froebe%20helicopter							
2080	Helicopter. https://en.wikipedia.org/wiki/Helicopter							
2081	"In 1861, the word ""helicopter"" was coined by Gustave de Ponton d'Amécourt, a French inventor who demonstrated a small steam-powered model. While celebrated as an innovative use of a new metal, aluminum, the model never lifted off the ground."							
2082	Steam power was popular with other inventors as well. In 1878 the Italian Enrico Forlanini's unmanned vehicle, also powered by a steam engine, rose to a height of 12 meters (39 feet), where it hovered for some 20 seconds after a vertical take-off.							
2083	Enrico Forlanini (13 December 1848[1] – 9 October 1930) was an Italian engineer, inventor and aeronautical pioneer, known for his works on helicopters, aircraft, hydrofoils and dirigibles.							
2084	Dad's Army (1971 film). https://en.wikipedia.org/wiki/Dad%27s%20Army%20%281971%20film%29							
2085	Henrich Focke (8 October 1890 – 25 February 1979) was a German aviation pioneer from Bremen and also a co-founder of the Focke-Wulf company. 							
2086	Focke designed the world's first practical transverse twin-rotor helicopter, the Focke-Wulf Fw 61, which first flew in June 1936. The Fw 61 had flown higher than 8,000 feet (2,400 m) at speeds of 120 miles per hour (190 km/h). 							
2087	Turbine engines revolutionized the aviation industry; and the turboshaft engine for helicopter use, pioneered in December 1951 by the aforementioned Kaman K-225, finally gave helicopters an engine with a large amount of power and a low weight penalty. 							
2088	There were three entries in 1932 including New Zealander Clark McConachy. McConachy met Joe Davis in the final, played at Thurston's Hall. Davis took the title 25–18 and set a new record with a break of 99, missing out on his century after he snookered himself. There were five entries in 1933 including 47-year-old Willie Smith who entered for the first time and met Joe Davis in the final. Smith had won the World Billiards Championship twice. The match was played at Davis's own snooker hall in Chesterfield. The match was close until Davis pulled away in the later stages, as he often did, winning 25–18. There were just two entries in 1934, Davis being opposed by Tom Newman, six times World Billiards Champion. The match was held partly in Nottingham before finishing in Kettering. Davis won 25–22, although Newman led 14–13 at one stage.							
2089	The World Snooker Championship is the leading snooker tournament both in terms of prestige and prize money. The first championship was held in 1927 and was won by Joe Davis. Davis won the first 15 championships before retiring from the event, undefeated, after his 1946 success. In the 1950s snooker went into a period of decline and the championship was not held after 1952, although an unofficial championship was held until 1957. In 1964 the championship was revived on a challenge basis and in 1969 the championship became a knock-out event again. Since 1977 it has been played at the Crucible Theatre in Sheffield, England. The tournament is currently played over 17 days and ends on the first Monday in May. In the modern era (since 1969), the best record is that of Stephen Hendry, who won the title seven times. Steve Davis and Ray Reardon both won six times while Ronnie O'Sullivan has won five titles. The current champion is Judd Trump, whose 2019 win was his first.							
2090	The World Women's Snooker Championship (formerly known as the Women's World Open Championship from 1976 to 1981 and the World Ladies Snooker Championship from 1983 to 2018) is the leading tournament on the World Women's Snooker Tour. The reigning champion is Reanne Evans.							
2091	World Snooker Championship. https://en.wikipedia.org/wiki/World%20Snooker%20Championship							
2092	List of world snooker champions. https://en.wikipedia.org/wiki/List%20of%20world%20snooker%20champions							
2093	World Women's Snooker Championship. https://en.wikipedia.org/wiki/World%20Women%27s%20Snooker%20Championship							
2094	The World Snooker Championship is an annual snooker tournament founded in 1927 and since 1977 played at the Crucible Theatre in Sheffield, England.							
2095	List of Dad's Army radio episodes. https://en.wikipedia.org/wiki/List%20of%20Dad%27s%20Army%20radio%20episodes							
2096	The World Snooker Championship is professional snooker's longest-running, most prestigious, and wealthiest tournament, with total prize money in 2021 of £2,395,000, including £500,000 for the winner.							
2097	Joseph Davis OBE (15 April 1901 – 10 July 1978) was an English professional snooker and English billiards player.							
2098	Hungry Jack's is the exclusive Australian master franchisee of Burger King Corporation. Competitive Foods Australia owns over 400 Hungry Jack's stores.							
2099	Jack Cowin. https://en.wikipedia.org/wiki/Jack%20Cowin							
2100	Hungry Jack's. https://en.wikipedia.org/wiki/Hungry%20Jack%27s							
2101	Competitive Foods Australia. https://en.wikipedia.org/wiki/Competitive%20Foods%20Australia							
2102	List of countries with Burger King franchises. https://en.wikipedia.org/wiki/List%20of%20countries%20with%20Burger%20King%20franchises							
2103	The first Australian franchise of Burger King Corporation was established in Innaloo, Perth, on 18 April 1971, under the auspices of Cowin's new company Hungry Jack's Pty Ltd.							
2104	With over 400 locations across Australia, Hungry Jack's is the second-largest franchise of Burger King in the world (second to Carrols Corporation).							
2105	With over 400 locations across Australia, Hungry Jack's is the second-largest franchise of Burger King in the world (second to Carrols Corporation).							
2106	"Richard Fish appeared as Bill briefly in the film adaptation of ""Harry Potter and the Prisoner of Azkaban"". Domhnall Gleeson, the son of actor Brendan Gleeson (Alastor Moody in the series), plays Bill Weasley in ""Harry Potter and the Deathly Hallows"" and the roller coaster ride ""Harry Potter and the Escape from Gringotts"" at The Wizarding World of Harry Potter – Diagon Alley in Universal Studios Florida."							
2107	Dad's Army. https://en.wikipedia.org/wiki/Dad%27s%20Army							
2108	"One of at least nine significant ways in which the remake deviates from its source material, ""Evermore"" is among the film's songs that emphasize the sadness and loneliness of both the Beast and Belle's situations. Occurring approximately two-thirds into the film, the song assumes a role that was originally occupied by the song ""If I Can't Love Her"" in the Broadway musical, identified by Fred Hawson of ""ABS-CBN News"" as ""a grand moving solo"" during which the Beast sincerely expresses his undying feelings for Belle. In ""Beauty and the Beast"", ""Evermore"" appears as a solo performed by the Beast shortly before ""The Mob Song"" as the film approaches its dramatic climax. After the Beast and Belle (Emma Watson) share a dance in the castle's ballroom to Mrs. Potts (Emma Thompson) singing ""Beauty and the Beast"", the couple has a conversation during which the Beast learns how much Belle actually misses her father, Maurice (Kevin Kline). Finally admitting that Belle is no longer his prisoner, the character sings ""Evermore"" shortly after he releases the heroine from the castle, insisting that she return to her village and protect Maurice from Gaston (Luke Evans). Believing that Belle has been lost to him forever, the Beast is heartbroken by the character's departure and laments his misfortune by performing ""Evermore"", accepting that releasing his former prisoner makes breaking the enchantress' spell more difficult, even impossible. Serving as a culmination of both the Beast's personal and emotional journeys, Tracy Goldman of ""The"" ""Cornell Daily Sun"" observed that the song ""adds more depth to the character"" by ""highlighting the changes he goes through throughout the movie."""							
2109	"""Evermore"" is a song written by composer Alan Menken and lyricist Tim Rice for the musical fantasy film ""Beauty and the Beast"" (2017), a live-action remake of Disney's 1991 animated film of the same name. Originally recorded for the film by English actor Dan Stevens, who performs the song in his starring role as the titular Beast, ""Evermore"" was first released as a single by American singer Josh Groban on March 3, 2017. Stevens' version became available on March 10, 2017 when the film's soundtrack was released online, while Groban's cover is played during the film's closing credits."							
2110	Beauty and the Beast (2017 film). https://en.wikipedia.org/wiki/Beauty%20and%20the%20Beast%20%282017%20film%29							
2111	Evermore (Beauty and the Beast song). https://en.wikipedia.org/wiki/Evermore%20%28Beauty%20and%20the%20Beast%20song%29							
2112	Beauty and the Beast (1991 film). https://en.wikipedia.org/wiki/Beauty%20and%20the%20Beast%20%281991%20film%29							
2113	Beauty and the Beast is a 2017 American musical romantic fantasy film directed by Bill Condon from a screenplay by Stephen Chbosky and Evan Spiliotopoulos. 							
2114	Co-produced by Walt Disney Pictures and Mandeville Films,[1][7] the film is a live-action adaptation of Disney's 1991 animated film of the same name, itself an adaptation of Jeanne-Marie Leprince de Beaumont's 1756 version of the fairy tale.							
2115	Digestive enzyme. https://en.wikipedia.org/wiki/Digestive%20enzyme							
2116	They include the following: lingual lipase: Lipid digestion initiates in the mouth. Lingual lipase starts the digestion of the lipids/fats.							
2117	Pancreatic juice, composed of the secretions of both ductal and acinar cells, contains the following digestive enzymes: Trypsinogen, which is an inactive(zymogenic) protease that, once activated in the duodenum into trypsin, breaks down proteins at the basic amino acids.							
2118	Dad's Army (2016 film). https://en.wikipedia.org/wiki/Dad%27s%20Army%20%282016%20film%29							
2119	The duodenum is the first section of the small intestine in most higher vertebrates, including mammals, reptiles, and birds.							
2120	Digestive enzymes are classified based on their target substrates: Lipases split fatty acids off of fats and oils. Proteases and peptidases split proteins into small peptides and amino acids.							
2121	Salivary amylase: Carbohydrate digestion also initiates in the mouth. Amylase, produced by the salivary glands, breaks complex carbohydrates, mainly cooked starch, to smaller chains, or even simple sugars.							
2122	Pancreatic juices are a liquid secreted by the pancreas,[1] which contains a variety of enzymes, including trypsinogen, chymotrypsinogen, elastase, carboxypeptidase, pancreatic lipase, nucleases and amylase.							
2123	Pancreatic juice, composed of the secretions of both ductal and acinar cells, contains the following digestive enzymes: Several nucleases that degrade nucleic acids, like DNAase and RNAase							
2124	Digestive enzymes are a group of enzymes that break down polymeric macromolecules into their smaller building blocks, in order to facilitate their absorption by the body.							
2125	Digestive enzymes are classified based on their target substrates: Lipases split fatty acids off of fats and oils.							
2126	Digestive enzymes are classified based on their target substrates: Proteases and peptidases split proteins into small peptides and amino acids.							
2127	Digestive enzymes are classified based on their target substrates: Amylases split carbohydrates such as starch and sugars into simple sugars such as glucose.							
2128	Digestive enzymes are classified based on their target substrates: Nucleases split nucleic acids into nucleotides.							
2129	It was written by Jimmy Perry and David Croft, and broadcast on the BBC from 1968 to 1977. 							
2130	Tears Dry on Their Own. https://en.wikipedia.org/wiki/Tears%20Dry%20on%20Their%20Own							
2131	Featuring Winehouse making her way down Hollywood Blvd and in a dim motel room, the video features the Grand Motel at 1479 S La Cienega Blvd, in Los Angeles.							
2132	The music video for this song was the second to last filmed before Winehouse's death on 23 July, 2011.							
2133	"""Tears Dry on Their Own"" is a song by English singer and songwriter Amy Winehouse from her second and final studio album, Back to Black (2006)."							
2134	Tears Dry on Their Own's music video was shot in Los Angeles,[3] and directed by David LaChapelle on 22 May 2007.							
2135	The simplest transmissions, often called gearboxes to reflect their simplicity (although complex systems are also called gearboxes in the vernacular), provide gear reduction (or, more rarely, an increase in speed), sometimes in conjunction with a right-angle change in direction of the shaft (typically in helicopters, see picture). These are often used on PTO-powered agricultural equipment, since the axial PTO shaft is at odds with the usual need for the driven shaft, which is either vertical (as with rotary mowers), or horizontally extending from one side of the implement to another (as with manure spreaders, flail mowers, and forage wagons). More complex equipment, such as silage choppers and snowblowers, have drives with outputs in more than one direction. So too Helicopters use a split-torque gearbox where power is taken from the engine in two directions for the different rotors. The gearbox in a wind turbine converts the slow, high-torque rotation of the turbine into much faster rotation of the electrical generator. These are much larger and more complicated than the PTO gearboxes in farm equipment. They weigh several tons and typically contain three stages to achieve an overall gear ratio from 40:1 to over 100:1, depending on the size of the turbine. (For aerodynamic and structural reasons, larger turbines have to turn more slowly, but the generators all have to rotate at similar speeds of several thousand rpm.) The first stage of the gearbox is usually a planetary gear, for compactness, and to distribute the enormous torque of the turbine over more teeth of the low-speed shaft. Durability of these gearboxes has been a serious problem for a long time.							
2136	Simple machine. https://en.wikipedia.org/wiki/Simple%20machine							
2137	Transmission (mechanics). https://en.wikipedia.org/wiki/Transmission%20%28mechanics%29							
2138	Epicyclic gearing. https://en.wikipedia.org/wiki/Epicyclic%20gearing							
2139	Fixed-gear bicycle. https://en.wikipedia.org/wiki/Fixed-gear%20bicycle							
2140	Dad's Army is a BBC sitcom about the British Home Guard during the Second World War.							
2141	Gear train. https://en.wikipedia.org/wiki/Gear%20train							
2142	Gear. https://en.wikipedia.org/wiki/Gear							
2143	A gear train is a mechanical system formed by mounting gears on a frame so the teeth of the gears engage.							
2144	Gear teeth are designed to ensure the pitch circles of engaging gears roll on each other without slipping, providing a smooth transmission of rotation from one gear to the next							
2145	Geared devices can change the speed, torque, and direction of a power source.							
2146	Gears of different sizes produce a change in torque, creating a mechanical advantage, through their gear ratio, and thus may be considered a simple machine.							
2147	[1]A transmission is a machine in a power transmission system, which provides controlled application of power. Often the term 5-speed transmission refers simply to the gearbox, that uses gears and gear trains to provide speed and torque block conversions from a rotating power source to another device.[1][2]							
2148	Football at the Summer Olympics, commonly known as football or soccer, has been included in every Summer Olympic Games as a men's competition sport, except 1896 and 1932. Women's football was added to the official program at the 1996 Atlanta Games.							
2149	Football at the Summer Olympics. https://en.wikipedia.org/wiki/Football%20at%20the%20Summer%20Olympics							
2150	List of Olympic medalists in football. https://en.wikipedia.org/wiki/List%20of%20Olympic%20medalists%20in%20football							
2151	In 1971, in common with many British sitcoms of that era, Dad's Army was made into a feature film. 							
2152	Sports commonly called football include association football (known as soccer in North America and Oceania); gridiron football (specifically American football or Canadian football); Australian rules football; rugby football (either rugby union or rugby league); and Gaelic football.							
2153	Football at the Summer Olympics has been included in every Summer Olympic Games as a men's competition sport, except 1896 and 1932.							
2154	 Women's football was added to the official program at the 1996 Atlanta Games.							
2155	The United States won the tournament after a 2–1 victory against China in the gold medal game.							
2156	Association football, more commonly known as simply football or soccer,[a] is a team sport played with a spherical ball between two teams of 11 players.							
2157	"Justin Henry (born May 25, 1971) is an American actor, known for playing the object of the titular custody battle in the 1979 film ""Kramer vs. Kramer"", a debut role that earned him a nomination for the Academy Award for Best Supporting Actor, when he was eight years old. , he is the youngest actor to be nominated in any category, and the only actor ever nominated in the same decade as his or her birth. The performance later earned him a spot (No. 80) on VH1's list of 100 Greatest Kid Stars. Most of his film and television credits came as a child or teenager, although he has continued acting as an adult."							
2158	"Justin Henry (born May 25, 1971) is an American actor, known for playing the object of the titular custody battle in the 1979 film ""Kramer vs. Kramer"", a debut role that earned him a nomination for the Academy Award for Best Supporting Actor, when he was eight years old. , he is the youngest actor to be nominated in any category, and the only actor ever nominated in the same decade as his or her birth. The performance later earned him a spot (No. 80) on VH1's list of 100 Greatest Kid Stars. Most of his film and television credits came as a child or teenager, although he has continued acting as an adult."							
2159	Kramer vs. Kramer. https://en.wikipedia.org/wiki/Kramer%20vs.%20Kramer							
2160	Justin Henry. https://en.wikipedia.org/wiki/Justin%20Henry							
2161	Kramer vs. Kramer is a 1979 American legal drama film written and directed by Robert Benton, based on Avery Corman's 1977 novel of the same name.							
2162	Other major film appearances include V for Vendetta (2006), Rush (2013), and as Warden Hodges in Dad's Army (2016).							
2163	It tells the story of a couple's divorce, its impact on their young son, and the subsequent evolution of their relationship and views on parenting.							
2164	Kramer vs. Kramer is a 1979 American legal drama film written and directed by Robert Benton, based on Avery Corman's 1977 novel of the same name.							
2165	Justin Henry (born May 25, 1971) is an American actor and businessman, known for playing the object of the titular custody battle in the 1979 film Kramer vs. Kramer, a debut role that earned him a nomination for the Academy Award for Best Supporting Actor, when he was eight years old.							
